id,label,family_name,given_name,other_family_names,other_given_names,gender,birth,death,group,role,start,end
http://ldf.fi/semparl/people/p910471,"Hiekkaranta, Tahvo (1879-1947)",Hiekkaranta,Tahvo,Hoffrén; Hiekkaranta,Tahvo; Staffan,Mies,1879,1947,Sosialidemokraattinen eduskuntaryhmä (1917-1917),jäsen,1917-04-04,1917-10-31
http://ldf.fi/semparl/people/p128,"Hietala, Pertti (1930-2010)",Hietala,Pertti,Hietala,Pertti Vilho Antero,Mies,1930,2010,Sosialidemokraattinen eduskuntaryhmä (1979-1983),jäsen,1979-03-24,1991-03-21
http://ldf.fi/semparl/people/p128,"Hietala, Pertti (1930-2010)",Hietala,Pertti,Hietala,Pertti Vilho Antero,Mies,1930,2010,Sosialidemokraattinen eduskuntaryhmä (1983-1987),jäsen,1979-03-24,1991-03-21
http://ldf.fi/semparl/people/p128,"Hietala, Pertti (1930-2010)",Hietala,Pertti,Hietala,Pertti Vilho Antero,Mies,1930,2010,Sosialidemokraattinen eduskuntaryhmä (1987-1991),jäsen,1979-03-24,1991-03-21
http://ldf.fi/semparl/people/p128,"Hietala, Pertti (1930-2010)",Hietala,Pertti,Hietala,Pertti Vilho Antero,Mies,1930,2010,Sosialidemokraattinen eduskuntaryhmä (1983-1987),puheenjohtaja,1987-01-01,1991-12-31
http://ldf.fi/semparl/people/p128,"Hietala, Pertti (1930-2010)",Hietala,Pertti,Hietala,Pertti Vilho Antero,Mies,1930,2010,Sosialidemokraattinen eduskuntaryhmä (1987-1991),puheenjohtaja,1987-01-01,1991-12-31
http://ldf.fi/semparl/people/p128,"Hietala, Pertti (1930-2010)",Hietala,Pertti,Hietala,Pertti Vilho Antero,Mies,1930,2010,Sosialidemokraattinen eduskuntaryhmä (1991-1995),puheenjohtaja,1987-01-01,1991-12-31
http://ldf.fi/semparl/people/p910472,"Hietala, Toivo (1898-1974)",Hietala,Toivo,Hietala,Toivo Ilmari,Mies,1898,1974,Kansallisen kokoomuksen eduskuntaryhmä (1958-1962),jäsen,1958-07-22,1970-03-22
http://ldf.fi/semparl/people/p910472,"Hietala, Toivo (1898-1974)",Hietala,Toivo,Hietala,Toivo Ilmari,Mies,1898,1974,Kansallisen kokoomuksen eduskuntaryhmä (1962-1966),jäsen,1958-07-22,1970-03-22
http://ldf.fi/semparl/people/p910472,"Hietala, Toivo (1898-1974)",Hietala,Toivo,Hietala,Toivo Ilmari,Mies,1898,1974,Kansallisen kokoomuksen eduskuntaryhmä (1966-1970),jäsen,1958-07-22,1970-03-22
http://ldf.fi/semparl/people/p910473,"Hietanen, Esa (1896-1962)",Hietanen,Esa,,,Mies,1896,1962,Suomen kansan demokraattisen liiton eduskuntaryhmä (1945-1948),jäsen,1945-04-06,1962-10-15
http://ldf.fi/semparl/people/p910473,"Hietanen, Esa (1896-1962)",Hietanen,Esa,,,Mies,1896,1962,Suomen kansan demokraattisen liiton eduskuntaryhmä (1948-1951),jäsen,1945-04-06,1962-10-15
http://ldf.fi/semparl/people/p910473,"Hietanen, Esa (1896-1962)",Hietanen,Esa,,,Mies,1896,1962,Suomen kansan demokraattisen liiton eduskuntaryhmä (1951-1954),jäsen,1945-04-06,1962-10-15
http://ldf.fi/semparl/people/p910473,"Hietanen, Esa (1896-1962)",Hietanen,Esa,,,Mies,1896,1962,Suomen kansan demokraattisen liiton eduskuntaryhmä (1954-1958),jäsen,1945-04-06,1962-10-15
http://ldf.fi/semparl/people/p910473,"Hietanen, Esa (1896-1962)",Hietanen,Esa,,,Mies,1896,1962,Suomen kansan demokraattisen liiton eduskuntaryhmä (1958-1962),jäsen,1945-04-06,1962-10-15
http://ldf.fi/semparl/people/p910473,"Hietanen, Esa (1896-1962)",Hietanen,Esa,,,Mies,1896,1962,Suomen kansan demokraattisen liiton eduskuntaryhmä (1962-1966),jäsen,1945-04-06,1962-10-15
http://ldf.fi/semparl/people/Q17380778,"Hietanen, Lauri (1902-1971)",Hietanen,Lauri,,,Mies,1902,1971,Kekkosen IV hallitus,sosiaaliministeri,1953-07-09,1953-11-17
http://ldf.fi/semparl/people/Q17380778,"Hietanen, Lauri (1902-1971)",Hietanen,Lauri,,,Mies,1902,1971,von Fieandtin hallitus,valtiovarainministeri,1957-11-29,1958-04-26
http://ldf.fi/semparl/people/p910474,"Hiidenheimo, Artturi (1877-1956)",Hiidenheimo,Artturi,Törnström; Hiidenheimo,Arthur Fredrik; Artturi,Mies,1877,1956,Kansallisen kokoomuksen eduskuntaryhmä (1919-1922),jäsen,1919-04-01,1927-09-01
http://ldf.fi/semparl/people/p910474,"Hiidenheimo, Artturi (1877-1956)",Hiidenheimo,Artturi,Törnström; Hiidenheimo,Arthur Fredrik; Artturi,Mies,1877,1956,Kansallisen kokoomuksen eduskuntaryhmä (1922-1924),jäsen,1919-04-01,1927-09-01
http://ldf.fi/semparl/people/p910474,"Hiidenheimo, Artturi (1877-1956)",Hiidenheimo,Artturi,Törnström; Hiidenheimo,Arthur Fredrik; Artturi,Mies,1877,1956,Kansallisen kokoomuksen eduskuntaryhmä (1924-1927),jäsen,1919-04-01,1927-09-01
http://ldf.fi/semparl/people/p910476,"Hiidenheimo, Elli (1883-1950)",Hiidenheimo,Elli,Hiidenheimo; Tavastähti; Tavaststjerna,Sofia Elisabet; Elli,Nainen,1883,1950,Suomalainen puolue (eduskuntaryhmä) (1917-1919),jäsen,1917-11-01,1918-12-08
http://ldf.fi/semparl/people/p910476,"Hiidenheimo, Elli (1883-1950)",Hiidenheimo,Elli,Hiidenheimo; Tavastähti; Tavaststjerna,Sofia Elisabet; Elli,Nainen,1883,1950,Kansallisen kokoomuksen eduskuntaryhmä (1917-1919),jäsen,1918-12-09,1922-09-04
http://ldf.fi/semparl/people/p910476,"Hiidenheimo, Elli (1883-1950)",Hiidenheimo,Elli,Hiidenheimo; Tavastähti; Tavaststjerna,Sofia Elisabet; Elli,Nainen,1883,1950,Kansallisen kokoomuksen eduskuntaryhmä (1919-1922),jäsen,1918-12-09,1922-09-04
http://ldf.fi/semparl/people/p910476,"Hiidenheimo, Elli (1883-1950)",Hiidenheimo,Elli,Hiidenheimo; Tavastähti; Tavaststjerna,Sofia Elisabet; Elli,Nainen,1883,1950,Kansallisen kokoomuksen eduskuntaryhmä (1924-1927),jäsen,1924-05-01,1927-09-01
http://ldf.fi/semparl/people/p910475,"Hiidenheimo, Pentti (1875-1918)",Hiidenheimo,Pentti,Törnström; Hiidenheimo,Bengt Henrik; Pentti Heikki,Mies,1875,1918,Suomalainen puolue (eduskuntaryhmä) (1914-1917),jäsen,1914-02-02,1917-10-31
http://ldf.fi/semparl/people/p910475,"Hiidenheimo, Pentti (1875-1918)",Hiidenheimo,Pentti,Törnström; Hiidenheimo,Bengt Henrik; Pentti Heikki,Mies,1875,1918,Suomalainen puolue (eduskuntaryhmä) (1917-1917),jäsen,1914-02-02,1917-10-31
http://ldf.fi/semparl/people/p910146,"Hiilelä, Kaisa (1891-1977)",Hiilelä,Kaisa,Hildén; Hiilelä,Amanda Katariina; Kaisa,Nainen,1891,1977,Sosialidemokraattinen eduskuntaryhmä (1930-1933),jäsen,1930-10-21,1958-07-21
http://ldf.fi/semparl/people/p910146,"Hiilelä, Kaisa (1891-1977)",Hiilelä,Kaisa,Hildén; Hiilelä,Amanda Katariina; Kaisa,Nainen,1891,1977,Sosialidemokraattinen eduskuntaryhmä (1933-1936),jäsen,1930-10-21,1958-07-21
http://ldf.fi/semparl/people/p910146,"Hiilelä, Kaisa (1891-1977)",Hiilelä,Kaisa,Hildén; Hiilelä,Amanda Katariina; Kaisa,Nainen,1891,1977,Sosialidemokraattinen eduskuntaryhmä (1936-1939),jäsen,1930-10-21,1958-07-21
http://ldf.fi/semparl/people/p910146,"Hiilelä, Kaisa (1891-1977)",Hiilelä,Kaisa,Hildén; Hiilelä,Amanda Katariina; Kaisa,Nainen,1891,1977,Sosialidemokraattinen eduskuntaryhmä (1939-1945),jäsen,1930-10-21,1958-07-21
http://ldf.fi/semparl/people/p910146,"Hiilelä, Kaisa (1891-1977)",Hiilelä,Kaisa,Hildén; Hiilelä,Amanda Katariina; Kaisa,Nainen,1891,1977,Sosialidemokraattinen eduskuntaryhmä (1945-1948),jäsen,1930-10-21,1958-07-21
http://ldf.fi/semparl/people/p910146,"Hiilelä, Kaisa (1891-1977)",Hiilelä,Kaisa,Hildén; Hiilelä,Amanda Katariina; Kaisa,Nainen,1891,1977,Sosialidemokraattinen eduskuntaryhmä (1948-1951),jäsen,1930-10-21,1958-07-21
http://ldf.fi/semparl/people/p910146,"Hiilelä, Kaisa (1891-1977)",Hiilelä,Kaisa,Hildén; Hiilelä,Amanda Katariina; Kaisa,Nainen,1891,1977,Sosialidemokraattinen eduskuntaryhmä (1951-1954),jäsen,1930-10-21,1958-07-21
http://ldf.fi/semparl/people/p910146,"Hiilelä, Kaisa (1891-1977)",Hiilelä,Kaisa,Hildén; Hiilelä,Amanda Katariina; Kaisa,Nainen,1891,1977,Sosialidemokraattinen eduskuntaryhmä (1954-1958),jäsen,1930-10-21,1958-07-21
http://ldf.fi/semparl/people/p910477,"Hiilos, Frans (1891-1952)",Hiilos,Frans,Hiilos; Hagman,Frans Werner,Mies,1891,1952,Suomen sosialistinen työväenpuolue (eduskuntaryhmä) (1922-1924),jäsen,1922-09-05,1923-10-17
http://ldf.fi/semparl/people/p910478,"Hildén, Leo (1876-1945)",Hildén,Leo,Hildén,Erik Leopold,Mies,1876,1945,Sosialidemokraattinen eduskuntaryhmä (1919-1922),jäsen,1919-04-01,1922-09-04
http://ldf.fi/semparl/people/p910479,"Hildén, Uno (1890-1951)",Hildén,Uno,Hildén,Uno Alarik; Uno A.,Mies,1890,1951,Ruotsalainen eduskuntaryhmä (1930-1933),jäsen,1930-10-21,1933-08-31
http://ldf.fi/semparl/people/p910479,"Hildén, Uno (1890-1951)",Hildén,Uno,Hildén,Uno Alarik; Uno A.,Mies,1890,1951,Ruotsalainen eduskuntaryhmä (1936-1939),jäsen,1936-09-01,1945-04-05
http://ldf.fi/semparl/people/p910479,"Hildén, Uno (1890-1951)",Hildén,Uno,Hildén,Uno Alarik; Uno A.,Mies,1890,1951,Ruotsalainen eduskuntaryhmä (1939-1945),jäsen,1936-09-01,1945-04-05
http://ldf.fi/semparl/people/p132,"Hilpelä, Liisa (1928-)",Hilpelä,Liisa,Hilpelä,Liisa Sisko,Nainen,1928,,Kansallisen kokoomuksen eduskuntaryhmä (1983-1987),jäsen,1983-03-26,1991-03-21
http://ldf.fi/semparl/people/p132,"Hilpelä, Liisa (1928-)",Hilpelä,Liisa,Hilpelä,Liisa Sisko,Nainen,1928,,Kansallisen kokoomuksen eduskuntaryhmä (1987-1991),jäsen,1983-03-26,1991-03-21
http://ldf.fi/semparl/people/p910480,"Hiltula, Aukusti (1854-1928)",Hiltula,Aukusti,Keränen; Hiltula,Antti Aukusti,Mies,1854,1928,Suomalainen puolue (eduskuntaryhmä) (1907-1908),jäsen,1907-05-22,1909-05-31
http://ldf.fi/semparl/people/p910480,"Hiltula, Aukusti (1854-1928)",Hiltula,Aukusti,Keränen; Hiltula,Antti Aukusti,Mies,1854,1928,Suomalainen puolue (eduskuntaryhmä) (1908-1909),jäsen,1907-05-22,1909-05-31
http://ldf.fi/semparl/people/p401,"Hiltunen, Leea (1942-)",Hiltunen,Leea,Hiltunen,Leea Lea Elisabeth,Nainen,1942,,Kristillisen liiton eduskuntaryhmä (1991-1995),jäsen,1991-03-22,1995-03-23
http://ldf.fi/semparl/people/p401,"Hiltunen, Leea (1942-)",Hiltunen,Leea,Hiltunen,Leea Lea Elisabeth,Nainen,1942,,Kristillisen liiton eduskuntaryhmä (1999-2003),jäsen,1999-03-24,2001-05-30
http://ldf.fi/semparl/people/p401,"Hiltunen, Leea (1942-)",Hiltunen,Leea,Hiltunen,Leea Lea Elisabeth,Nainen,1942,,Kristillisdemokraattinen eduskuntaryhmä (1999-2003),jäsen,2001-05-31,2003-03-18
http://ldf.fi/semparl/people/p910481,"Hiltunen, Olli (1877-1947)",Hiltunen,Olli,,,Mies,1877,1947,Sosialidemokraattinen eduskuntaryhmä (1917-1917),jäsen,1917-04-04,1917-10-31
http://ldf.fi/semparl/people/p910481,"Hiltunen, Olli (1877-1947)",Hiltunen,Olli,,,Mies,1877,1947,Sosialidemokraattinen eduskuntaryhmä (1919-1922),jäsen,1919-04-01,1922-09-04
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Sosialidemokraattinen eduskuntaryhmä (1930-1933),jäsen,1930-10-21,1962-02-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Sosialidemokraattinen eduskuntaryhmä (1933-1936),jäsen,1930-10-21,1962-02-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Sosialidemokraattinen eduskuntaryhmä (1936-1939),jäsen,1930-10-21,1962-02-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Sosialidemokraattinen eduskuntaryhmä (1939-1945),jäsen,1930-10-21,1962-02-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Sosialidemokraattinen eduskuntaryhmä (1945-1948),jäsen,1930-10-21,1962-02-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Sosialidemokraattinen eduskuntaryhmä (1948-1951),jäsen,1930-10-21,1962-02-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Sosialidemokraattinen eduskuntaryhmä (1951-1954),jäsen,1930-10-21,1962-02-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Sosialidemokraattinen eduskuntaryhmä (1954-1958),jäsen,1930-10-21,1962-02-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Sosialidemokraattinen eduskuntaryhmä (1958-1962),jäsen,1930-10-21,1962-02-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Hackzellin hallitus,valtiovarainministeri,1944-08-08,1944-09-20
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Castren U.:n hallitus,valtiovarainministeri,1944-09-21,1944-11-16
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Paasikiven II hallitus,ministeri kulkulaitosten ja yleisten töiden ministeriössä,1944-11-17,1945-04-16
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Paasikiven III hallitus,ministeri valtiovarainministeriössä,1945-04-17,1946-03-25
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Paasikiven III hallitus,ministeri kansanhuoltoministeriössä,1946-02-14,1946-03-25
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Paasikiven III hallitus,ministeri kulkulaitosten ja yleisten töiden ministeriössä,1946-02-14,1946-03-25
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Paasikiven III hallitus,ministeri sosiaaliministeriössä,1946-02-14,1946-03-25
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Pekkalan hallitus,ministeri valtiovarainministeriössä,1946-03-26,1948-07-28
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Fagerholmin hallitus,valtiovarainministeri,1948-07-29,1950-03-16
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Kekkosen II hallitus,valtiovarainministeri,1951-01-17,1951-09-19
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Fagerholmin III hallitus,kauppa- ja teollisuusministeri,1958-08-29,1959-01-12
http://ldf.fi/semparl/people/p910482,"Hiltunen, Onni (1895-1971)",Hiltunen,Onni,Hiltunen,Onni Alfred,Mies,1895,1971,Fagerholmin III hallitus,pääministerin sijainen,1958-12-04,1959-01-12
http://ldf.fi/semparl/people/p1534,"Hiltunen, Pia (1991-)",Hiltunen,Pia,,,Nainen,1991,,Sosialidemokraattinen eduskuntaryhmä (2023-2027),jäsen,2023-04-05,
http://ldf.fi/semparl/people/p564,"Hiltunen, Rakel (1940-)",Hiltunen,Rakel,Hiltunen,Lea Rakel,Nainen,1940,,Sosialidemokraattinen eduskuntaryhmä (1999-2003),jäsen,1999-03-24,2015-04-21
http://ldf.fi/semparl/people/p564,"Hiltunen, Rakel (1940-)",Hiltunen,Rakel,Hiltunen,Lea Rakel,Nainen,1940,,Sosialidemokraattinen eduskuntaryhmä (2003-2007),jäsen,1999-03-24,2015-04-21
http://ldf.fi/semparl/people/p564,"Hiltunen, Rakel (1940-)",Hiltunen,Rakel,Hiltunen,Lea Rakel,Nainen,1940,,Sosialidemokraattinen eduskuntaryhmä (2007-2011),jäsen,1999-03-24,2015-04-21
http://ldf.fi/semparl/people/p564,"Hiltunen, Rakel (1940-)",Hiltunen,Rakel,Hiltunen,Lea Rakel,Nainen,1940,,Sosialidemokraattinen eduskuntaryhmä (2011-2015),jäsen,1999-03-24,2015-04-21
http://ldf.fi/semparl/people/Q17380804,"Hiltunen, Teemu (1924-1997)",Hiltunen,Teemu,,,Mies,1924,1997,Auran hallitus,sisäasiainministeri,1970-05-14,1970-07-15
http://ldf.fi/semparl/people/p910483,"Hintz, Viktor (1888-1972)",Hintz,Viktor,Hintz; Eriksson,K.V.; Karl Viktor,Mies,1888,1972,Ruotsalainen eduskuntaryhmä (1929-1930),jäsen,1929-08-01,1930-10-20
http://ldf.fi/semparl/people/p910484,"Hirvelä López, Inger (1940-)",Hirvelä López,Inger,Hirvelä López; Hirvelä,Inger Emilia,Nainen,1940,,Suomen kansan demokraattisen liiton eduskuntaryhmä (1979-1983),jäsen,1979-03-24,1987-03-20
http://ldf.fi/semparl/people/p910484,"Hirvelä López, Inger (1940-)",Hirvelä López,Inger,Hirvelä López; Hirvelä,Inger Emilia,Nainen,1940,,Suomen kansan demokraattisen liiton eduskuntaryhmä (1983-1987),jäsen,1979-03-24,1987-03-20
http://ldf.fi/semparl/people/p910485,"Hirvensalo, Gabriel (1880-1941)",Hirvensalo,Gabriel,Hirvensalo; Lagus,Johan Gabriel; J.G.; Kapri,Mies,1880,1941,Nuorsuomalainen puolue (eduskuntaryhmä) (1914-1917),jäsen,1914-02-02,1917-10-31
http://ldf.fi/semparl/people/p910485,"Hirvensalo, Gabriel (1880-1941)",Hirvensalo,Gabriel,Hirvensalo; Lagus,Johan Gabriel; J.G.; Kapri,Mies,1880,1941,Nuorsuomalainen puolue (eduskuntaryhmä) (1917-1917),jäsen,1914-02-02,1917-10-31
http://ldf.fi/semparl/people/p910485,"Hirvensalo, Gabriel (1880-1941)",Hirvensalo,Gabriel,Hirvensalo; Lagus,Johan Gabriel; J.G.; Kapri,Mies,1880,1941,Kansallinen edistyspuolue (eduskuntaryhmä) (1922-1924),jäsen,1922-09-05,1924-04-30
http://ldf.fi/semparl/people/p910486,"Hirvensalo, Olli (1882-1956)",Hirvensalo,Olli,Lagus; Hirvensalo,L.O.; Lars Olof; Lassi Olli,Mies,1882,1956,Maalaisliiton eduskuntaryhmä (1922-1924),jäsen,1922-09-05,1924-04-30
http://ldf.fi/semparl/people/p910486,"Hirvensalo, Olli (1882-1956)",Hirvensalo,Olli,Lagus; Hirvensalo,L.O.; Lars Olof; Lassi Olli,Mies,1882,1956,Maalaisliiton eduskuntaryhmä (1930-1933),jäsen,1930-10-21,1951-07-20
http://ldf.fi/semparl/people/p910486,"Hirvensalo, Olli (1882-1956)",Hirvensalo,Olli,Lagus; Hirvensalo,L.O.; Lars Olof; Lassi Olli,Mies,1882,1956,Maalaisliiton eduskuntaryhmä (1933-1936),jäsen,1930-10-21,1951-07-20
http://ldf.fi/semparl/people/p910486,"Hirvensalo, Olli (1882-1956)",Hirvensalo,Olli,Lagus; Hirvensalo,L.O.; Lars Olof; Lassi Olli,Mies,1882,1956,Maalaisliiton eduskuntaryhmä (1936-1939),jäsen,1930-10-21,1951-07-20
http://ldf.fi/semparl/people/p910486,"Hirvensalo, Olli (1882-1956)",Hirvensalo,Olli,Lagus; Hirvensalo,L.O.; Lars Olof; Lassi Olli,Mies,1882,1956,Maalaisliiton eduskuntaryhmä (1939-1945),jäsen,1930-10-21,1951-07-20
http://ldf.fi/semparl/people/p910486,"Hirvensalo, Olli (1882-1956)",Hirvensalo,Olli,Lagus; Hirvensalo,L.O.; Lars Olof; Lassi Olli,Mies,1882,1956,Maalaisliiton eduskuntaryhmä (1945-1948),jäsen,1930-10-21,1951-07-20
http://ldf.fi/semparl/people/p910486,"Hirvensalo, Olli (1882-1956)",Hirvensalo,Olli,Lagus; Hirvensalo,L.O.; Lars Olof; Lassi Olli,Mies,1882,1956,Maalaisliiton eduskuntaryhmä (1948-1951),jäsen,1930-10-21,1951-07-20
http://ldf.fi/semparl/people/p910487,"Hirvensalo, Vilho (1881-1937)",Hirvensalo,Vilho,Lagus,Vilho,Mies,1881,1937,Kansallinen edistyspuolue (eduskuntaryhmä) (1924-1927),jäsen,1924-05-01,1927-09-01
http://ldf.fi/semparl/people/p910488,"Hirvensalo, Yrjö (1888-1954)",Hirvensalo,Yrjö,Lagus,Yrjö,Mies,1888,1954,Kansallisen kokoomuksen eduskuntaryhmä (1936-1939),jäsen,1938-02-01,1939-08-31
http://ldf.fi/semparl/people/p910489,"Hirvikanta, Valde (1863-1911)",Hirvikanta,Valde,Hirvikantavon; Hellens,Valde; Gustaf Waldemar,Mies,1863,1911,Suomalainen puolue (eduskuntaryhmä) (1909-1910),jäsen,1909-06-01,1910-02-28
http://ldf.fi/semparl/people/p1117,"Hirvisaari, James (1960-)",Hirvisaari,James,,,Mies,1960,,Perussuomalaisten eduskuntaryhmä (2011-2015),jäsen,2011-04-20,2013-10-08
http://ldf.fi/semparl/people/p1117,"Hirvisaari, James (1960-)",Hirvisaari,James,,,Mies,1960,,Muutos 2011 eduskuntaryhmä (2011-2015),jäsen,2013-10-09,2015-04-21
http://ldf.fi/semparl/people/p1117,"Hirvisaari, James (1960-)",Hirvisaari,James,,,Mies,1960,,Muutos 2011 eduskuntaryhmä (2011-2015),puheenjohtaja,2013-10-09,2015-04-21
http://ldf.fi/semparl/people/Q5399151,"Hjelmman, Leonard (1869-1952)",Hjelmman,Leonard,,,Mies,1869,1952,Kallion II hallitus,puolustusministeri,1925-12-31,1926-12-13
http://ldf.fi/semparl/people/p910490,"Hjelt, August (1862-1919)",Hjelt,August,Hjelt,August Johannes,Mies,1862,1919,Suomalainen puolue (eduskuntaryhmä) (1907-1908),jäsen,1907-05-22,1909-05-31
http://ldf.fi/semparl/people/p910490,"Hjelt, August (1862-1919)",Hjelt,August,Hjelt,August Johannes,Mies,1862,1919,Suomalainen puolue (eduskuntaryhmä) (1908-1909),jäsen,1907-05-22,1909-05-31
http://ldf.fi/semparl/people/p910490,"Hjelt, August (1862-1919)",Hjelt,August,Hjelt,August Johannes,Mies,1862,1919,Suomalainen puolue (eduskuntaryhmä) (1910-1911),jäsen,1910-03-01,1911-01-31
http://ldf.fi/semparl/people/p910491,"Hjelt, Vera (1857-1947)",Hjelt,Vera,Hjelt,Vera Augusta,Nainen,1857,1947,Ruotsalainen eduskuntaryhmä (1908-1909),jäsen,1908-08-01,1917-10-31
http://ldf.fi/semparl/people/p910491,"Hjelt, Vera (1857-1947)",Hjelt,Vera,Hjelt,Vera Augusta,Nainen,1857,1947,Ruotsalainen eduskuntaryhmä (1909-1910),jäsen,1908-08-01,1917-10-31
http://ldf.fi/semparl/people/p910491,"Hjelt, Vera (1857-1947)",Hjelt,Vera,Hjelt,Vera Augusta,Nainen,1857,1947,Ruotsalainen eduskuntaryhmä (1910-1911),jäsen,1908-08-01,1917-10-31
http://ldf.fi/semparl/people/p910491,"Hjelt, Vera (1857-1947)",Hjelt,Vera,Hjelt,Vera Augusta,Nainen,1857,1947,Ruotsalainen eduskuntaryhmä (1911-1914),jäsen,1908-08-01,1917-10-31
http://ldf.fi/semparl/people/p910491,"Hjelt, Vera (1857-1947)",Hjelt,Vera,Hjelt,Vera Augusta,Nainen,1857,1947,Ruotsalainen eduskuntaryhmä (1914-1917),jäsen,1908-08-01,1917-10-31
http://ldf.fi/semparl/people/p910491,"Hjelt, Vera (1857-1947)",Hjelt,Vera,Hjelt,Vera Augusta,Nainen,1857,1947,Ruotsalainen eduskuntaryhmä (1917-1917),jäsen,1908-08-01,1917-10-31
http://ldf.fi/semparl/people/p910492,"Hjerppe, Kauko (1926-1996)",Hjerppe,Kauko,Hjerppe,Kauko Kustaa,Mies,1926,1996,Suomen kansan demokraattisen liiton eduskuntaryhmä (1966-1970),jäsen,1966-04-05,1972-01-21
http://ldf.fi/semparl/people/p910492,"Hjerppe, Kauko (1926-1996)",Hjerppe,Kauko,Hjerppe,Kauko Kustaa,Mies,1926,1996,Suomen kansan demokraattisen liiton eduskuntaryhmä (1970-1972),jäsen,1966-04-05,1972-01-21
http://ldf.fi/semparl/people/p910492,"Hjerppe, Kauko (1926-1996)",Hjerppe,Kauko,Hjerppe,Kauko Kustaa,Mies,1926,1996,Suomen kansan demokraattisen liiton eduskuntaryhmä (1975-1979),jäsen,1975-09-27,1978-07-31
http://ldf.fi/semparl/people/p910492,"Hjerppe, Kauko (1926-1996)",Hjerppe,Kauko,Hjerppe,Kauko Kustaa,Mies,1926,1996,Miettusen II hallitus,liikenneministeri,1975-11-30,1976-09-28
http://ldf.fi/semparl/people/p910493,"Hjulgrén, Sofia (1875-1918)",Hjulgrén,Sofia,Hjulgrén,Edla Sofia,Nainen,1875,1918,Sosialidemokraattinen eduskuntaryhmä (1914-1917),jäsen,1914-02-02,1917-04-03
http://ldf.fi/semparl/people/p910494,"Hoikka, Iisakki (1840-1917)",Hoikka,Iisakki,,,Mies,1840,1917,Suomalainen puolue (eduskuntaryhmä) (1907-1908),jäsen,1907-05-22,1908-07-31
http://ldf.fi/semparl/people/p910494,"Hoikka, Iisakki (1840-1917)",Hoikka,Iisakki,,,Mies,1840,1917,Suomalainen puolue (eduskuntaryhmä) (1909-1910),jäsen,1909-06-01,1910-02-28
http://ldf.fi/semparl/people/p910495,"Hoikka, Matti (1859-1939)",Hoikka,Matti,Hoikka,Matts Wiktor; Matti Wihtori,Mies,1859,1939,Sosialidemokraattinen eduskuntaryhmä (1907-1908),jäsen,1907-05-22,1914-02-01
